boot,minute,raw,pct
23,7058,1,2096,75.05
23,7059,1,2096,75.05
23,7060,1,2096,75.05
23,7061,1,2096,75.05
23,7062,1,2096,75.05
23,7063,1,2096,75.05
23,7064,1,2098,75.04
23,7065,1,2098,75.05
23,7066,1,2096,75.04
23,7067,1,2098,75.04
23,7068,1,2096,75.04
23,7069,1,2096,75.03
23,7070,1,2096,75.02
23,7071,1,2098,75.02
23,7072,1,2096,75.02
23,7073,1,2098,75.03
23,7074,1,2096,75.01
23,7075,1,2098,75.03
23,7076,1,2096,75.03
23,7077,1,2096,75.03
23,7078,1,2096,75.02
23,7079,1,2098,75.02
23,7080,1,2094,75.02
23,7081,1,2096,75.02
23,7082,1,2098,75.01
24,7083,1,3672,43.19
24,7084,1,3674,0.60
24,7085,1,3674,0.61
24,7086,1,3674,0.61
24,7087,1,3674,0.62
24,7088,1,3674,0.64
24,7089,1,3674,0.64
24,7090,1,3674,0.66
24,7091,1,3668,0.69
24,7092,1,3668,0.93
24,7093,1,406,55.42
24,7094,1,424,100.00
24,7095,1,422,100.00
24,7096,1,598,100.00
24,7097,1,398,100.00
24,7098,1,466,100.00
24,7099,1,372,100.00
25,7100,1,4095,0.00
25,7101,1,4095,0.00
25,7102,1,4095,63.33
25,7103,1,48,73.41
25,7104,1,68,83.33
25,7105,1,50,51.67
25,7106,1,480,77.97
25,7107,1,4095,33.33
25,7108,1,4095,0.00
25,7109,1,44,5.00
25,7110,1,50,78.33
25,7111,1,46,78.33
25,7112,1,42,76.67
25,7113,1,3676,82.19
25,7114,1,44,81.67
25,7115,1,4095,26.67
25,7116,1,46,3.33
